게시물 ID,설명,기간(초),게시 시간,게시물 유형,노출,도달,공유,팔로우,재생 횟수,좋아요,저장,키워드
1.791492489863308e+16,Autumn Campus중간고사도 끝나고 캠퍼스에 찾아온 가을을 만끽할 시간 나만의 가을 계획이 있다면 댓글에 이모지로 공유해주세요 ex  재학생 홍보대사 나래 기 오태희한국기술교육대학교 한기대 KOREATECH 가을 단풍sceneryphotography,0.0,10/27/2022 21:10,IG 슬라이드,5122.0,3178.0,1.0,1.0,0.0,233.0,4.0,"['가을', 'Autumn', 'Campus중간고사도', '끝나고', '캠퍼스에']"
1.7961166169075372e+16,WingsMagazine  월호사람을 담다 Wings Magazine 년 총동아리 편돌아온 윙스 매거진 윙스 매거진은 한국기술교육대학교와 관련된 사람을 섭외하여 인터뷰를 통해 주인공에 대하여 알아가는 잡지입니다 이번 윙스 매거진 주인공은 군필여대생 이라는 별명을 가진 총동아리 연합회 푸름의 회장직을 맡고계신 산업경영학부 학번 최지영님이십니다최지영 학우는 남이 해보지 않은 것을 도전해본 것에 의의를 두고 후회하지 않는다고 말씀하셨는데요최지영 학우의 총동아리연합회 푸름에 관한 이야기새로운 도전에 관한 이야기 지금 만나보러 가실까요공지다음 윙스메거진의 주인공에 대한 질문은 네이버폼을 통해 질문해주시면 감사하겠습니다다음 윙스메거진의 주인공은 총학생회입니다질문 기간은 까지입니다 httpsnavermeFXrRfMAs QAQ  윙스 매거진에 출연하고 싶은데 신청은 어디서 하는 건가요A  윙스 매거진 출연자는 기존 신청 방식과는 다르게 섭외 형식으로 전환되었습니다그대와 함께 만드는 WINGS MAGAZINE한국기술교육대학교 koreatech 한기대  한국기술교육대 대학 대학교 총동아리 총동아리연합회총동 푸름WINGSMAGAZINE WingsMagazine WingsMagazine 윙스매거진 윙스매거진총동편 총동아리편,0.0,10/26/2022 01:10,IG 슬라이드,5075.0,3240.0,19.0,0.0,0.0,185.0,2.0,"['윙스', 'WingsMagazine', '총동아리', '매거진', '통해']"
1.801931462841384e+16,가을 타는 대학생의 플레이리스트  shorts reels,45.0,10/25/2022 21:10,Instagram 릴스,3584.0,2659.0,12.0,0.0,3600.0,71.0,0.0,"['가을', '타는', '대학생의', '플레이리스트', 'shorts']"
1.7981621884663568e+16,캠퍼스에 깊어가는 가을 새로운 코룡이 캐릭터와 함께 만나보세요 더 멋진 캠퍼스 단풍사진 스팟이 있다면 댓글로 알려주세요 중간고사 끝이보인다 아자아자한기대 랜선투어 단풍,0.0,10/25/2022 19:10,IG 슬라이드,4274.0,2741.0,4.0,0.0,0.0,108.0,2.0,"['캠퍼스에', '깊어가는', '가을', '새로운', '코룡이']"
1.8003941746507324e+16, 대학생 창작자동차경진대회에서 금상과 은상을 휩쓴 자율주행차연구회 KROAD에서 신규 기 학생을 모집합니다 모집 기간월  수 모집 대상학년도 기준 학년 이상의 재학생 및 대학원생 연구회 소개년 자율 주행 기술 전반에 대한 연구를 목적으로 창설되어 다양한 센서 장비LIDAR Camera GPS IMU 등를 활용한 연구와 자율주행차 플랫폼ERP 및 실차를 활용하여 자율주행 관련 대회에 참가하고 있습니다 지원 혜택 다양한 센서 차량 등 고가 장비를 활용한 연구 가능 자율주행 관련 대회 참가 기회 획득 명 이상이 참여하는 대규모 프로젝트 경험 별도 연구실을 포함한 연구 환경 보유 주요 수상 실적  국제 대학생 창작자동차경진대회 자율주행 부문  대상  KBUB팀  국제 대학생 창작자동차경진대회 자율주행 부문  금상  KORUS팀  국제 대학생 창작자동차경진대회 자율주행 부문  은상  KBUB팀 문의 KROAD공식 인스타그램 kroad 카카오톡 오픈채팅 httpsopenkakaocomogtfIe더 자세한 내용은 아우누리 일반공지 번 게시물을 참고해주세요 한기대 한국기술교육대학교 자율주행차 경진대회,0.0,10/24/2022 23:10,IG 슬라이드,4863.0,3001.0,27.0,2.0,0.0,227.0,6.0,"['자율주행', '대학생', '국제', '창작자동차경진대회', '부문']"
1.7955923108298798e+16,계룡세계군문화엑스포 한기대 한국기술교육대학교가 일 개막한 계룡세계문화엑스포 차산업융합관에 참여하여 일의 대장정을 완수했습니다호버보드 인공지능 사진사 자작 전기자동차 및 자율주행자동차 딥러닝 기반 무인 계산 시스템 등 한기대의 우수 연구작품과 졸업작품이 전시되어 관람객들의 큰 호응을 이끌어냈습니다주 관람객인 군인 장병들과 더불어 어린 아이들부터 어르신들까지 대학의 우수한 기술연구작품을 통해 함께 소통한 뜻깊은 경험이었습니다사람을 향한 기술 세상을 바꾸는 교육 한국기술교육대학교는 앞으로도 정부 설립 국책대학으로서 대학의 이름을 널리 알려 나가겠습니다 Motionhaptics VR deeplearning AI 전기차 자작차 자율주행차WEAREKOREATECH,0.0,10/24/2022 01:10,IG 슬라이드,4779.0,3094.0,4.0,0.0,0.0,157.0,2.0,"['대학의', '계룡세계군문화엑스포', '한기대', '한국기술교육대학교가', '일']"
1.792708610057288e+16,우당탕탕 한기대 ep 한기대생의 시험기간작가  이예빈디자인공학전공 학번dyeb한기대 한국기술교육대학교 KOREATECH 인스타툰 우당탕탕한기대 중간고사 시험기간 끝까지화이팅,0.0,10/21/2022 00:10,IG 슬라이드,4722.0,2984.0,11.0,2.0,0.0,163.0,3.0,"['우당탕탕', '한기대', 'ep', '한기대생의', '시험기간작가']"
1.805179103836126e+16,소확행부터 PARTY 까지 대학축제를 말하다,51.0,10/18/2022 01:10,Instagram 릴스,5066.0,4991.0,21.0,2.0,4979.0,38.0,5.0,"['소확행부터', 'PARTY', '까지', '대학축제를', '말하다']"
1.795859926708515e+16,한비 LIFE 화 시험기간 특징작가  숭곰이디자인공학전공hanblifekoreatech한기대 한국기술교육대학교 한국기술교육대 koreatech 인스타툰 시험기간 중간고사 도서관 시험만점 한비 한비라이프,0.0,10/16/2022 16:10,IG 슬라이드,4519.0,2719.0,6.0,0.0,0.0,159.0,4.0,"['한비', '시험기간', 'LIFE', '화', '특징작가']"
1.7956133821986484e+16,행복했다한율제한율제의 밤 제공  jsu한기대 릴보이 돌아와 WEAREKOREATECH,0.0,10/12/2022 23:10,IG 슬라이드,4859.0,3159.0,5.0,0.0,0.0,190.0,3.0,"['행복했다한율제한율제의', '밤', '제공', 'jsu한기대', '릴보이']"
1.7969832361883064e+16,행복했다한율제한율제의 낮 feat 나래koreatechnarae 한기대 일일나래체험 WEAREKOREATECH,0.0,10/12/2022 22:10,IG 슬라이드,4999.0,3319.0,16.0,2.0,0.0,199.0,2.0,"['행복했다한율제한율제의', '낮', 'feat', '나래koreatechnarae', '한기대']"
1.798192050165648e+16,한율제 끝시험 시작동아리 공연총동 Part officialbasiakoreatechclubblue 제공 yellowclotheslover 소울메이트 빠샤 한율제 대학축제 WEAREKOREATECH,0.0,10/12/2022 19:10,IG 슬라이드,5371.0,3654.0,6.0,0.0,0.0,157.0,0.0,"['한율제', '끝시험', '시작동아리', '공연총동', 'Part']"
1.80321803084032e+16,한율제 끝시험 시작동아리 공연 Part frontierwethemusicvoiceofhansorizestkoreatech 제공 yellowclotheslover프론티어레코즈 한소리 비상 ZEST 한율제 대학축제 WEAREKOREATECH,0.0,10/12/2022 19:10,IG 슬라이드,4482.0,2892.0,10.0,0.0,0.0,161.0,1.0,"['한율제', '끝시험', '시작동아리', '공연', 'Part']"
1.7921805971605234e+16,한기대우리말작명소한글날 한기대 우리말 작명소월은 국경일이 많은 달인데요 월 일은 훈민정음 곧 오늘의 한글을 창제해서 세상에 펴낸 것을 기념하고 우리 글자 한글의 우수성을 기리기 위한 국경일입니다 한글날을 맞이하여 한국기술교육대학교에서 한기대 우리말 작명 이벤트를 준비했습니다사진 속 교내 장소 곳 가 중앙공원 나무  나 야외 무대 다 생활관 공원의 새로운 우리말 이름과 그 이유를 적으면 이벤트 참여완료좋아요를 많이 받은 댓글에는 신세계 상품권 롯데시네마 주말 관람권 등의 상품을 증정하오니 한국기술교육대학교 구성원 여러분의 많은 관심과 참여 부탁드립니다자세한 내용은 아래를 참고해주세요 참여대상  한국기술교육대학교 공식 SNS를 팔로우구독하는 대학의 모든 구성원 학부 재학생 대학원생 졸업생 교직원 등  휴학생 및 초과학기생도 참여 가능  행사기간  년 월 일일  일토 시 분 참여방법참여자  인스타그램 해당 게시물의 교내 장소 곳의 이름을 작명하고 뜻을 댓글로 작성단 한글한자만 사용하여야 하며 곳 모두 작명해야함투표자  좋았다고 생각되는 댓글에 좋아요 달기투표자는 무제한 좋아요 가능참여자는 중복 댓글 작성 불가능하며 중복 참여 시 가장 많은 좋아요를 받은 댓글 한 개만 인정됨순위는 월 일 시 분 기준으로 평가됨 당첨자 발표  행사 종료 후 월 초 게시물을 통하여 작명 우수자와 인적사항 제출 폼 안내최다 좋아요 우수자 위는 작명 내용을 인스타그램 아이디와 함께 업로드 예정좋아요 수가 동일한 경우 랜덤 추첨을 통하여 순위 결정당첨자 상품  신세계 상품권 만원권 명 롯데시네마 인 주말 관람권D 명 스타벅스 아이스 카페 아메리카노T 명본 행사는 이벤트성으로 진행됨으로 실제 작명내용이 이름으로 확정되는 것이 아님을 알려드립니다본 행사는 한국기술교육대학교 인스타그램 해당 이벤트 게시물에서만 참여가능합니다내일을 향한 기대 당신을 향한 나래 with KOREATECH 한국기술교육대학교 한기대 KOREATECH 한글날 우리말 작명 이벤트 상품 훈민정음 대학생 대학교,54.0,10/08/2022 22:10,IGTV,5369.0,3206.0,11.0,2.0,0.0,70.0,1.0,"['우리말', '월', '작명', '한국기술교육대학교', '한기대']"
1.7874680240768728e+16,한기대우리말작명소한글날 한기대 우리말 작명소월은 국경일이 많은 달인데요 월 일은 훈민정음 곧 오늘의 한글을 창제해서 세상에 펴낸 것을 기념하고 우리 글자 한글의 우수성을 기리기 위한 국경일입니다 한글날을 맞이하여 한국기술교육대학교에서 한기대 우리말 작명 이벤트를 준비했습니다사진 속 교내 장소 곳 가 중앙공원 나무  나 야외 무대 다 생활관 공원의 새로운 우리말 이름과 그 이유를 적으면 이벤트 참여완료좋아요를 많이 받은 댓글에는 신세계 상품권 롯데시네마 주말 관람권 등의 상품을 증정하오니 한국기술교육대학교 구성원 여러분의 많은 관심과 참여 부탁드립니다자세한 내용은 아래를 참고해주세요 참여대상  한국기술교육대학교 공식 SNS를 팔로우구독하는 대학의 모든 구성원 학부 재학생 대학원생 졸업생 교직원 등  휴학생 및 초과학기생도 참여 가능  행사기간  년 월 일일  일토 시 분 참여방법참여자  인스타그램 해당 게시물의 교내 장소 곳의 이름을 작명하고 뜻을 댓글로 작성단 한글한자만 사용하여야 하며 곳 모두 작명해야함투표자  좋았다고 생각되는 댓글에 좋아요 달기투표자는 무제한 좋아요 가능참여자는 중복 댓글 작성 불가능하며 중복 참여 시 가장 많은 좋아요를 받은 댓글 한 개만 인정됨순위는 월 일 시 분 기준으로 평가됨 당첨자 발표  행사 종료 후 월 초 게시물을 통하여 작명 우수자와 인적사항 제출 폼 안내최다 좋아요 우수자 위는 작명 내용을 인스타그램 아이디와 함께 업로드 예정좋아요 수가 동일한 경우 랜덤 추첨을 통하여 순위 결정당첨자 상품  신세계 상품권 만원권 명 롯데시네마 인 주말 관람권D 명 스타벅스 아이스 카페 아메리카노T 명본 행사는 이벤트성으로 진행됨으로 실제 작명내용이 이름으로 확정되는 것이 아님을 알려드립니다본 행사는 한국기술교육대학교 인스타그램 해당 이벤트 게시물에서만 참여가능합니다내일을 향한 기대 당신을 향한 나래 with KOREATECH 한국기술교육대학교 한기대 KOREATECH 한글날 우리말 작명 이벤트 상품 훈민정음 대학생 대학교,0.0,10/08/2022 22:10,IG 슬라이드,5290.0,3140.0,81.0,6.0,0.0,173.0,12.0,"['우리말', '월', '작명', '한국기술교육대학교', '한기대']"
1.7959458284020126e+16,한비 LIFE 화 년 한율제작가  숭곰이디자인공학전공hanblifekoreatechmangddurella한기대 한국기술교육대학교 한국기술교육대 koreatech 인스타툰 대학축제 고학번 푸드트럭 불꽃놀이 한비 한비라이프,0.0,10/06/2022 19:10,IG 슬라이드,4490.0,2707.0,5.0,0.0,0.0,174.0,1.0,"['한비', 'LIFE', '화', '년', '한율제작가']"
1.7958313679041824e+16,한율제 나래오락실안녕하세요 한국기술교육대학교 재학생 홍보대사 나래 기입니다 학기 축제인 한율제가 정말 코앞으로 다가왔습니다한국기술교육대학교 학우분들이 한율제를 더욱 재미있게 즐기실 수 있도록 나래 기가 나래 오락실을 준비했습니다일시 및 장소 그리고 진행 과정은 아래를 참고해주세요일시 년 월 일수  일목   장소 중앙공원 나래 부스다산정보관 앞나래 오락실STEP  한국기술교육대학교 및 나래 공식 계정 팔로우 확인STEP  재학생들이 뽑기를 통해 게임 선택학교 및 나래 관련 퀴즈STEP  나래 대사들과 게임 진행 후 다양한 상품 받아가기나래 단복 체험  셀프 포토존홍보대사 단복과 홍잠을 입어볼 수 있는 기회단복과 홍잠을 입은 나를 촬영할 수 있는 포토존도 마련되어 있습니다나래 오락실에 오셔서 재밌는 추억 많이 쌓고 가세요내일을 향한 기대 당신을 향한 나래 with KOREATECH,0.0,10/04/2022 06:10,IG 이미지,3631.0,2549.0,18.0,4.0,0.0,70.0,0.0,"['나래', '수', '및', '한국기술교육대학교', '장소']"
1.7937165320425558e+16,다산정보관에서 전자정보원의 이용 활성화를 위해 다음과 같이 온라인 전자정보박람회를 개최합니다  개최기간    화 오전 시부터   금 오후 시 까지 참여방법   참여 페이지 접속  URL httpsmyurlaizbvK  개 전자정보 참여업체의 온라인 부스 참여하기  이용안내 영상 시청선택 퀴즈 풀이필수  개 이상의 부스 참여 후 경품 부스 응모하기  경품 추첨 기다리기 추첨일시    목 오전 시 온라인 실시간 추첨 진행자세한 내용은 카드뉴스를 통하여 확인해보세요WEAREKOREATECH한국기술교육대학교 다산정보관 전자정보박람회 온라인전자정보박람회 도서관전자정보박람회 연구학습지원프로그램 비대면행사,0.0,10/04/2022 01:10,IG 슬라이드,3624.0,2264.0,2.0,0.0,0.0,46.0,7.0,"['온라인', '부스', '오전', '시', '참여']"
1.7952751784152766e+16,한기대 동아리 백과사전  제탄한기대 척척학사를 꿈꾼다면 학술동아리로 어서와 BCSDLab  IT 학술 동아리 로봇사랑  로봇 연구 및 제작 동아리 세페우스  천체 관측 동아리 스페셜리스트  IT 보안 동아리 자연인  자동차 연구 동아리 자료 제공  총동아리연합회 koreatechclubblueWEAREKOREATECH한국기술교육대학교 한기대 KOREATECH 동아리 학술동아리,0.0,09/28/2022 23:09,IG 슬라이드,4469.0,2726.0,6.0,1.0,0.0,95.0,9.0,"['동아리', '한기대', 'IT', '연구', '백과사전']"
1.793277608652088e+16,우당탕탕 한기대 ep  개강한 대학생은 강해작가  이예빈디자인공학전공 학번dyeb한기대 한국기술교육대학교 한국기술교육대 koreatech 인스타툰 개강 우당탕탕한기대 과제 종강가즈아,0.0,09/27/2022 21:09,IG 슬라이드,4957.0,3221.0,16.0,5.0,0.0,219.0,2.0,"['우당탕탕', '한기대', 'ep', '개강한', '대학생은']"
1.7959887265997522e+16,혁신기술인력양성 국회토론회지난 주 한국기술교육대학교가 공동주관한 국가 미래 혁신기술 산업 인력양성 방안 마련 토론회가 대한민국 국회에서 개최되었습니다국회 디지털 혁신과 미래포럼에서 주최한 본 토론회는 본교 권오영 미래교육혁신처장님의 주재로 진행되어 현재 주유진로봇에서 IPP로 실습 중인 기계공학부 학년 이주호 학생이 토론자로 참여했습니다이주호 학생은 IPP 실습 중에 느낀 소회와 취업 준비 과정에서 느낀 점을 진솔하게 이야기하며 IPP와 같은 직무 체험 기회 확대와 첨단산업 교과목 증설 인프라 확충이 필요하다는 의견을 밝혔습니다앞으로도 혁신기술 첨단산업 인력양성 제도 및 정책 개발에 교육현장의 목소리가 반영되고 산업계와 학계의 목소리가 더욱 자주 공유되기를 바랍니다 혁신기술 첨단사업 인력양성 국회토론회 한국기술교육대학교 한기대 삼성 네이버 폴리텍 고용노동부 과학기술정보통신부,0.0,09/27/2022 19:09,IG 슬라이드,4039.0,2609.0,0.0,0.0,0.0,76.0,1.0,"['혁신기술', '인력양성', '실습', '느낀', '첨단산업']"
1.793579482445288e+16,채용박람회 취뽀GABOJAGO코로나 팬데믹으로 년만에 대면으로 개최된 학년도 한국기술교육대학교 채용박람회가 한기인들의 큰 관심 속에 성공적으로 개최되었습니다하반기 채용이 예정된 개 기업이 참여한 채용상담 및 우수기업 채용설명회 입사서류면접자기소개서 컨설팅 이력서 사진촬영 및 AI역량검사 등 다채로운 프로그램이 진행되었습니다년 간 차근차근 준비한 한기인들의 역량이 빛을 발할 수 있도록 앞으로도 한국기술교육대학교는 한기인들에게 지원을 아끼지 않겠습니다 취업 채용 전공일치 한국기술교육대학교 한기대 취창업지원,0.0,09/22/2022 23:09,IG 슬라이드,4369.0,2819.0,5.0,0.0,0.0,158.0,0.0,"['한국기술교육대학교', '한기인들의', '및', '채용박람회', '취뽀GABOJAGO코로나']"
1.7976226366687568e+16,한줌단 기 인스타툰 연재 전격 시작한비 LIFE 화 장기 현장실습 일차 후기작가  숭곰이디자인공학전공hanblifekoreatechmangddurella한기대 한국기술교육대학교 한국기술교육대 koreatech 인스타툰 현장실습 ipp 첫출근 한비 한비라이프,0.0,09/20/2022 19:09,IG 슬라이드,4745.0,2892.0,25.0,2.0,0.0,192.0,3.0,"['인스타툰', '현장실습', '한줌단', '기', '연재']"
1.797269834884902e+16,안녕하세요 여러분 한국기술교육대학교 재학생 홍보대사 나래기입니다대학 생활 중 궁금한 점이 있을 때 필요한 전화번호 찾기 번거롭지 않으셨나요그런 학우분들을 위해 준비했습니다 콜이야텍 전화번호부각 학부 과 기숙사 그리고 학교의 주요부서 및 기타부서의 전화번호를 한데 모았습니다앞으로 학교시설의 전화번호가 궁금하다면 이 게시물을 찾아주세요  추가 또는 수정이 필요한 번호가 있다면 DM으로 알려주세요,0.0,09/19/2022 22:09,IG 슬라이드,4524.0,2630.0,0.0,0.0,0.0,92.0,72.0,"['필요한', '안녕하세요', '여러분', '한국기술교육대학교', '재학생']"
1.8003994630452728e+16,천안진로직업체험박람회 슈스코룡태조산에 코룡이와 아이들이 떴다 지난 주 천안진로직업체험박람회를 접수한 한기대 부스와 코룡이의 활약상 사진으로 만나보시죠공들여 만든 작품을 기꺼이 빌려준 자연인 딥러닝 무인계산기 댄싱로봇 제작 학우들과 가을이 무색한 무더위에 고생한 한기인들 정말 고맙습니다그리고 한기대 부스에 놀러와 준 천안 관내 중학생 학년 친구들 만나서 반가웠어요WEAREKOREATECH 한기대 진로체험 직업체험 자작차 딥러닝 무인계산기 댄싱로봇,0.0,09/18/2022 21:09,IG 슬라이드,4697.0,2950.0,9.0,0.0,0.0,158.0,0.0,"['한기대', '딥러닝', '무인계산기', '댄싱로봇', '천안진로직업체험박람회']"
1.7939836751345718e+16,년 KSAE 대학생 자작자동차대회 BAJA 부문 자연인 팀 장려상 자연인 EV 팀 장려상에 빛나는 한기대 전통의 자동차 연구 동아리 자연인자동차를 연구하는 자동차에 대한 뜨거운 진심으로 제작 정비 운전까지 직접 도맡은 한기인들의 자작자동차 제작LOG 함께 감상하시죠 WEAREKOREATECH 자연인 자작차 BAJA EV 한기대 한국기술교육대학교,0.0,09/15/2022 19:09,IG 슬라이드,4676.0,2851.0,5.0,0.0,0.0,150.0,3.0,"['자연인', 'BAJA', '팀', 'EV', '한기대']"
1.79676126108644e+16,지난 일 SBS 일요 특선 다큐 우리도 도시 브랜딩 한번 해볼까에 방송된 한국기술교육대학교 창업동아리 까리 Anythink 방송 클립입니다 열정과 아이디어로 대학 창업동아리를 넘어 스타트업에 도전하고 있는 한기인들에게 아낌없는 응원을 보냅니다대학생 창업 스타트업 창업동아리 창업지원 한기대 한국기술교육대학교 KOREATECH,341.0,09/15/2022 17:09,IGTV,3493.0,2507.0,3.0,0.0,0.0,57.0,1.0,"['한국기술교육대학교', '창업동아리', '지난', '일', 'SBS']"
1.792549325043761e+16,어제 개최된 창업네트워킹데이에 참여한 한기인들의 열정 느껴지시나요동문 창업자인라이튼 신기용 대표디자인건축  뉴로핏 빈준길 대표컴퓨터공학 의 창업 스토리도 듣고현재 활동 중인 창업동아리 팀WK Labs KDA Anythink 까리의 발표와 질의로 꽉 채워진 시간 창업에 관심있는 재학생들에게 정말 유익한 시간이었다고 합니다 창업네트워킹데이를 기반으로 세상을 더 이롭게 만들 창업 아이디어가 이 곳 한기대에서 탄생하길 기대해봅니다창업 스타트업 창업지원 창업동아리 한기대 한국기술교육대학교 WEAREKOREATECH,0.0,09/15/2022 00:09,IG 슬라이드,4155.0,2715.0,1.0,0.0,0.0,115.0,2.0,"['창업', '창업동아리', '어제', '개최된', '창업네트워킹데이에']"
1.7959979854858844e+16,오늘 저녁 년 만에 가장 둥글고 완전한 한가위 보름달이 떠오른다고 해요고향을 방문한 한기인도 미처 고향에 가지 못한 한기인도 수시를 앞두고 고민이 많을 예비 한기인들도 보름달을 보면서 마음속 소원 한 가지 빌어보세요 모두가 마음 편안한 추석 연휴를 보내길 바랄게요한국기술교육대학교 한기대 KOREATECH 추석 한가위 보름달년 소원을말해봐,0.0,09/09/2022 15:09,IG 슬라이드,4324.0,2685.0,3.0,0.0,0.0,173.0,1.0,"['한가위', '한기인도', '가지', '추석', '오늘']"
1.7930479760335026e+16,한기대 동아리 백과사전 제탄 건강한 몸에 건강한 정신이 깃든다갓생을 꿈꾸는 당신 운동 동아리와 함께 기초체력부터 길러보세요 SMASH 테니스동아리 수리 들어간다 자전거동아리 스플릿 볼링 동아리 스텝 업클라이밍 동아리 일월검당검도 동아리 펜타곤농구 동아리 수리 들어간다 동아리의 경우 공식 활동을 마감했다고 합니다 지금까지 보여준 활동에 박수를 보냅니다  자료 제공 총동아리연합회 koreatechclubblue 사진제공 LPB koreatechlpb WEAREKOREATECH한국기술교육대학교 한기대 KOREATECH 동아리 운동동아리,0.0,09/07/2022 23:09,IG 슬라이드,4014.0,2648.0,1.0,0.0,0.0,77.0,5.0,"['동아리', '한기대', '건강한', '수리', '들어간다']"
1.7963136655798576e+16,한기대 동아리 백과사전 제탄 건강한 몸에 건강한 정신이 깃든다갓생을 꿈꾸는 당신 운동 동아리와 함께 기초체력부터 길러보세요 RM  헬스 동아리 COK 배드민턴 동아리 COURSE 수영 동아리 CUT탁구 동아리 LPB야구 동아리 SAM스쿼시 동아리 SHOOT축구 동아리 자료 제공 총동아리연합회 koreatechclubblue 사진제공 LPB koreatechlpb WEAREKOREATECH한국기술교육대학교 한기대 KOREATECH 동아리 운동동아리,0.0,09/07/2022 23:09,IG 슬라이드,4076.0,2757.0,6.0,0.0,0.0,91.0,5.0,"['동아리', '한기대', '건강한', '백과사전', '제탄']"
1.798487596353901e+16,청년창업해커톤 LINC사업단한기대 LINC 사업단에서는 대전대학교 LINC 사업단 선문대학교 LINC 사업단과 공동으로 주관하여 개최하는  청년창업해커톤 을 진행합니다창업에 관심있는 학생들의 많은 관심과 참여 부탁드립니다 행사개요 행 사 명  청년창업해커톤 운영기간 년 월  월 신청기간  년 월 일까지 기간연장 온라인 사업설명회  년 월 일금 시 주제분야 HealthCare 메타버스 AI 반도체 미래 모빌리티  휴먼웨어 CultureDesign 기타 미래기술 연계서비스 참가대상 전국의 대학생 등 청년 누구나 만 세 이하 청년으로 구성된 개인 또는 인 이하 팀 창의적공학설계 수강학생 중 주제 및 아이디어를 구체화시키고 싶은 학생 창업에 관심있는 학생 및 창업동아리 등행사문의  LINC 사업단 한국기술교육대학교 한기대 메타버스 AI,0.0,09/07/2022 21:09,IG 슬라이드,4020.0,2460.0,0.0,0.0,0.0,41.0,2.0,"['LINC', '월', '청년창업해커톤', '년', '사업단']"
1.8302675443069316e+16,이제 알게 될 거야 네가 몰랐던 너의 가능성 l 학년도 한국기술교육대학교 수시모집 shorts reels  화     토  문의   httpsipsikoreatechackrmaindo 카카오톡  입시 상담 코리아텍 한국기술교육대학교 채널 수시 입시 고 학종 교과 논술 한기대 한국기술교육대학교 koreatech 수시모집,35.0,09/07/2022 19:09,Instagram 릴스,366.0,346.0,2.0,0.0,364.0,4.0,0.0,"['한국기술교육대학교', '수시모집', '입시', '이제', '알게']"
1.7922502535545694e+16,대학생 가을코디홍보대사 나래 인이 추천하는 학기 개강룩 추천 러블리부터 꾸러기까지 다 모였다더 많은 내용은 프로필 링크트리를 통해 한국기술교육대학교 공식 네이버 블로그에서 확인해주세요개강 룩북 OOTD 대학생 개강룩한기대 한국기술교육대학교 KOREATECH,0.0,09/07/2022 19:09,IG 슬라이드,4759.0,3192.0,3.0,0.0,0.0,158.0,3.0,"['대학생', '한국기술교육대학교', '가을코디홍보대사', '나래', '인이']"
1.7991677704549958e+16,이제 알게 될 거야 네가 몰랐던 너의 가능성 l 학년도 한국기술교육대학교 수시모집 shorts reels  화     토  문의   httpsipsikoreatechackrmaindo 카카오톡  입시 상담 코리아텍 한국기술교육대학교 채널 수시 입시 고 학종 교과 논술 한기대 한국기술교육대학교 KOREATECH 예비한기인 고화이팅,40.0,09/06/2022 20:09,Instagram 릴스,2449.0,1840.0,6.0,0.0,2523.0,74.0,1.0,"['한국기술교육대학교', '입시', '이제', '알게', '될']"
1.8144298135283812e+16,한기대 LINC 경진대회 지원안녕하세요 LINC 사업단입니다오늘은 재학생들의 경쟁력 강화를 위한교외 경진대회 참가 지원 소식을 전해드리겠습니다지원기간  수시 모집지원대상  LINC 사업의 교육연구 성과물캡스톤디자인 연구회 등을  바탕으로 교외 경진대회에 참여하고자 하는 재학생지원내용  대회참가비  등록비 작품운송비 재료비 특허출원비 등자세한 내용은 아우누리 공지사항번을 확인해주세요학생들의 많은 관심과 참여 부탁드립니다 선착순 모집 및 내부 심의를 통하여 지원하며차년도 예산 소진 시 지원을 조기 종료할 수 있습니다문의처  LINC 사업단한국기술교육대학교 한기대 캡스톤디자인,0.0,09/06/2022 17:09,IG 슬라이드,3936.0,2444.0,0.0,2.0,0.0,42.0,2.0,"['LINC', '한기대', '경진대회', '지원안녕하세요', '사업단입니다오늘은']"
1.822298326315476e+16,동아리의밤 총동편학기 개강에 맞춰 멋진 행사를 기획하고 운영한 총동아리연합회와 동아리원분들 모두 모두 수고하셨습니다 Programmed By koreatechclubbluePhotography By yellowclothesloverWEAREKOREATECH 한국기술교육대학교 사진 게시를 원하지 않는 학우의 요청으로 재업로드되었습니다 양해 부탁드립니다 ,0.0,09/06/2022 02:09,IG 슬라이드,3826.0,2497.0,4.0,0.0,0.0,129.0,0.0,"['모두', 'By', '동아리의밤', '총동편학기', '개강에']"
1.8008122939457438e+16,동아리의밤 공연편 part상쾌한 월의 시작을 알린 동아리의 밤 공연 사진 또 보고가세요Performance By 남서울대 그루브남서울대 카르페디엠소울메이트빠샤 officialbasiaPhotography By yellowclothesloverWEAREKOREATECH 한국기술교육대학교,0.0,09/06/2022 01:09,IG 슬라이드,4097.0,2843.0,12.0,0.0,0.0,163.0,4.0,"['By', '동아리의밤', '공연편', 'part상쾌한', '월의']"
1.7971987903779342e+16,동아리의밤 공연편 part 상쾌한 월의 시작을 알린 동아리의 밤 공연 사진 보고가세요Performance By Korchestra koreatechorchestra비상한소리 voiceofhansori프론티어 frontierwethemusic 단국대 TNTZEST zestkoreatech Photography By yellowclothesloverWEAREKOREATECH 한국기술교육대학교,0.0,09/06/2022 01:09,IG 슬라이드,3602.0,2441.0,5.0,2.0,0.0,136.0,2.0,"['By', '동아리의밤', '공연편', 'part', '상쾌한']"
